dataset,model_type,model,lag,ME,RMSE,MAE,MPE,MAPE
bright_0..1000,Multivariate Amzn Twttr,"VECM, lag=5",5,44.91334647644255,274.9268616726164,224.45735123389017,-9.43824058325657,53.261806973500754
bright_0..1000,Univariate Amazon,"LINEAR, lag=5",5,20.74181956490429,162.7601177262216,139.89244709461857,-7.374628831265085,30.57824078948488
bright_0..1000,Univariate Amazon,"NNET, lag=5",5,-3.6325566766561863,175.65269309014698,154.2446744760671,-13.524275299083838,35.84745822156866
bright_001001..5000,Multivariate Amzn Twttr,"VECM, lag=1",1,110.83802552259405,697.8489184559066,581.2988624268628,1.9476889462383413,23.056690585681803
bright_001001..5000,Univariate Amazon,"LINEAR, lag=1",1,29.688968585470292,541.6350871950693,400.6343850470271,-1.751397684794572,15.050660189444702
bright_001001..5000,Univariate Amazon,"NNET, lag=1",1,-63.53700103836309,658.0003007236687,495.0883223164151,-7.083572105248771,20.339626077839533
bright_001001..5000,Multivariate Amzn Twttr,"VECM, lag=2",2,45.59616679518007,711.3618436631418,539.5435650658346,-1.613925815430294,21.062726204104507
bright_001001..5000,Univariate Amazon,"LINEAR, lag=2",2,8.912056443592007,527.1327142425391,378.2555345076217,-3.5519986007798323,14.097547863159715
bright_001001..5000,Univariate Amazon,"NNET, lag=2",2,-80.52028547266161,562.1761086313367,428.9551204501905,-6.726208256042802,15.981548104759838
bright_001001..5000,Multivariate Amzn Twttr,"VECM, lag=3",3,36.71810784838445,716.6519968170778,524.9201725498804,-1.9667847247631247,20.464168460451962
bright_001001..5000,Univariate Amazon,"LINEAR, lag=3",3,6.351316408016032,581.7465519140397,467.8024923871177,-4.31545547850381,17.40115394035206
bright_001001..5000,Univariate Amazon,"NNET, lag=3",3,-8.100434631068651,507.6998133872961,440.61516418835913,-3.3589841554131183,17.77169189127493
bright_001001..5000,Multivariate Amzn Twttr,"VECM, lag=4",4,-2.531168702195913,686.264334469813,488.08479012533616,-3.5199255665614144,19.15373473318519
bright_001001..5000,Univariate Amazon,"LINEAR, lag=4",4,8.624823482730392,610.6183953021796,499.1915150660912,-4.485597260154833,18.557772575245338
bright_001001..5000,Univariate Amazon,"NNET, lag=4",4,92.05546551113176,833.6431335603662,763.7531611912666,-1.4294355047313063,30.526000966889278
bright_001001..5000,Multivariate Amzn Twttr,"VECM, lag=5",5,-28.809491311824104,632.7931371120787,455.46286176624267,-4.521168577787794,18.023390989874407
bright_001001..5000,Univariate Amazon,"LINEAR, lag=5",5,9.026179321063694,617.978815204732,505.88426417022146,-4.534943468472884,18.812383289742613
bright_001001..5000,Univariate Amazon,"NNET, lag=5",5,196.5002572564008,642.9540466623403,486.89331140790705,2.8766454473365717,16.966166790684543
bright_300000+,Multivariate Amzn Twttr,"VECM, lag=1",1,11323.529900313297,478929.03744561947,475599.60471510614,-5.3506555128093725,31.209674115244084
bright_300000+,Univariate Amazon,"LINEAR, lag=1",1,-313429.64878764877,556068.8702271712,444856.7044669507,-26.5931343751468,33.55136931417687
bright_300000+,Univariate Amazon,"NNET, lag=1",1,-173951.8727810544,437204.85332211753,392814.3985170707,-16.520579331485017,28.187903998664005
bright_300000+,Multivariate Amzn Twttr,"VECM, lag=2",2,-821.8751665884047,442237.52124053496,433177.76164066786,-5.63920261131708,28.67497631257572
bright_300000+,Univariate Amazon,"LINEAR, lag=2",2,-539754.7701915365,751330.1958388465,556912.4048317358,-42.29067775870148,43.15293588181531
bright_300000+,Univariate Amazon,"NNET, lag=2",2,-255840.50461803653,525616.1543537709,432786.89023946365,-22.78938458035377,31.92556123940327
bright_300000+,Multivariate Amzn Twttr,"VECM, lag=3",3,23297.47752211563,479840.72664465697,471828.9191026147,-4.275315397111692,30.64104777652154
bright_300000+,Univariate Amazon,"LINEAR, lag=3",3,-759664.9072076557,906758.7320985465,759664.9072076557,-56.34509720800196,56.34509720800196
bright_300000+,Univariate Amazon,"NNET, lag=3",3,-89898.16256329179,1161661.6430524094,1003933.0956021235,-18.173052508964005,67.4808014327688
bright_300000+,Multivariate Amzn Twttr,"VECM, lag=4",4,21892.35967850662,473989.57289349183,456130.91044831276,-4.160623061069117,29.770059625292106
bright_300000+,Univariate Amazon,"LINEAR, lag=4",4,-914804.2230071251,1039368.851582213,914804.2230071251,-66.46400545278154,66.46400545278154
bright_300000+,Univariate Amazon,"NNET, lag=4",4,-453278.7060823658,815585.2125885133,705140.7250661217,-36.46681888121267,49.7843652523325
bright_300000+,Multivariate Amzn Twttr,"VECM, lag=5",5,59399.23358808883,470459.0873474404,446733.36611815286,-1.7102639761975131,28.70863552406942
bright_300000+,Univariate Amazon,"LINEAR, lag=5",5,-1038729.8720030314,1142019.1148531537,1038729.8720030314,-74.31500571353291,74.31500571353291
bright_300000+,Univariate Amazon,"NNET, lag=5",5,373821.18409512565,2992286.0870239655,1890998.0470824821,2.5636964726965914,119.0571019759748
burgundy_001001..5000,Multivariate Amzn Twttr,"VECM, lag=1",1,323.28959128549764,592.4177296192032,394.6124835216734,11.561547517296638,14.838796936809553
burgundy_001001..5000,Univariate Amazon,"LINEAR, lag=1",1,132.9249449796821,440.7595912902976,307.65973169993146,3.050968043196706,12.06408961240944
burgundy_001001..5000,Univariate Amazon,"NNET, lag=1",1,114.94824764422265,476.9622045810178,379.91528770177536,2.0870449096012003,16.291315072895742
burgundy_001001..5000,Multivariate Amzn Twttr,"VECM, lag=2",2,358.77046221343585,630.4092880616929,428.2821842566971,12.879700698873274,16.41653129504128
burgundy_001001..5000,Univariate Amazon,"LINEAR, lag=2",2,95.54934243134522,434.33403455108464,325.5846138754033,1.2315349931059174,13.279651473068604
burgundy_001001..5000,Univariate Amazon,"NNET, lag=2",2,50.630419063684855,587.7390882687617,419.274435250191,-1.428590949085664,17.709241529675097
burgundy_001001..5000,Multivariate Amzn Twttr,"VECM, lag=3",3,432.739002868953,670.0342841591819,482.9819422705713,16.12051078148995,18.872865843402614
burgundy_001001..5000,Univariate Amazon,"LINEAR, lag=3",3,68.91204176222061,439.57614498826706,326.3043877279514,-0.15541603309359697,13.539160634181854
burgundy_001001..5000,Univariate Amazon,"NNET, lag=3",3,151.8890217401866,450.5289082762856,319.4846685649856,4.6511125039122625,12.59027607669244
burgundy_001001..5000,Multivariate Amzn Twttr,"VECM, lag=4",4,492.1092773232933,702.5499337732649,568.4878835389613,18.85069629804722,23.05270064782033
burgundy_001001..5000,Univariate Amazon,"LINEAR, lag=4",4,54.86524177808212,440.67193978564455,331.2635002218841,-0.8440849123364895,13.90925860232034
burgundy_001001..5000,Univariate Amazon,"NNET, lag=4",4,-407.51184353064417,1329.4627167539527,771.0981052692287,-21.636429310086655,33.70411093446459
burgundy_001001..5000,Multivariate Amzn Twttr,"VECM, lag=5",5,569.6064949498412,766.7038528182796,632.9420916120404,22.217616594668137,25.73229225035096
burgundy_001001..5000,Univariate Amazon,"LINEAR, lag=5",5,45.946023523694976,444.86227226831414,331.73297103708103,-1.304224489926451,14.008500666311456
burgundy_001001..5000,Univariate Amazon,"NNET, lag=5",5,-162.68233699257178,555.7153781525626,468.0113098351219,-11.20278582282073,21.865655539649865
check_0..1000,Multivariate Amzn Twttr,"VECM, lag=1",1,-3.4215010827941015,74.54951174840987,58.719612703055496,-3.5430167014848415,14.463160484144858
check_0..1000,Univariate Amazon,"LINEAR, lag=1",1,18.992100554051298,74.5641044456455,57.79963077114474,1.9132243680225502,13.478092482709473
check_0..1000,Univariate Amazon,"NNET, lag=1",1,17.33543518591936,74.08857999201906,57.14500487584643,1.7145737784123924,13.43140816183925
check_0..1000,Multivariate Amzn Twttr,"VECM, lag=2",2,-1.6660362449977342,76.33350269644065,58.26435898452208,-3.2904513813824545,14.167943332613579
check_0..1000,Univariate Amazon,"LINEAR, lag=2",2,10.312578582154977,74.81393626274662,54.32372011274028,-0.34936311391584884,12.783200701847822
check_0..1000,Univariate Amazon,"NNET, lag=2",2,21.02079286436131,80.54942068517313,65.36312841416247,2.3746446455641563,15.583117475483402
check_0..1000,Multivariate Amzn Twttr,"VECM, lag=3",3,-0.09748229995211233,77.07944666739863,59.55597952721805,-2.9167464059155925,14.438567016038512
check_0..1000,Univariate Amazon,"LINEAR, lag=3",3,2.8823490524616844,72.04478074169955,51.320227060755194,-2.100332171377913,12.25393702104491
check_0..1000,Univariate Amazon,"NNET, lag=3",3,0.04448794472504147,88.2142278729771,71.22198956782964,-1.491691379195168,17.315557743233803
check_0..1000,Multivariate Amzn Twttr,"VECM, lag=4",4,4.497595189218458,73.64558396276098,54.95426586812121,-1.5705432373203791,13.259689521124592
check_0..1000,Univariate Amazon,"LINEAR, lag=4",4,-4.064505102904469,72.91549537140357,52.94198577577024,-3.874521582547355,12.844467550692364
check_0..1000,Univariate Amazon,"NNET, lag=4",4,-44.09288941589126,88.26103063417223,75.43339269827615,-13.854845283963472,19.184862848994918
check_0..1000,Multivariate Amzn Twttr,"VECM, lag=5",5,8.178106539314975,74.39421834188742,56.83826806919732,-0.7079508721128454,13.750526919297721
check_0..1000,Univariate Amazon,"LINEAR, lag=5",5,-10.021749103672924,74.02694079513923,55.24569284708833,-5.38332195457954,13.563183677034225
check_0..1000,Univariate Amazon,"NNET, lag=5",5,-83.41911971757514,114.58584200300021,101.95319112765748,-23.50866359212611,26.660716553024464
check_001001..5000,Multivariate Amzn Twttr,"VECM, lag=1",1,-135.40182832577466,217.01830665033074,162.2228060908226,-5.547473425757776,6.53608641479936
check_001001..5000,Univariate Amazon,"LINEAR, lag=1",1,34.556039783496544,158.77726518409207,146.14739602102918,1.0641742897472468,5.671286532102788
check_001001..5000,Univariate Amazon,"NNET, lag=1",1,-32.38914544346579,134.87116179512307,121.95247123502116,-1.5373755156205207,4.826456203384794
check_001001..5000,Multivariate Amzn Twttr,"VECM, lag=2",2,-124.24398275354707,220.1639208857263,150.22745502377728,-5.138857502785299,6.0983653414200925
check_001001..5000,Univariate Amazon,"LINEAR, lag=2",2,78.10197924507185,160.27765652556755,148.1262733019367,2.7581909246155942,5.6552086589322315
check_001001..5000,Univariate Amazon,"NNET, lag=2",2,-112.08521849335688,180.5052896305208,134.48536295793468,-4.651411938908154,5.472238051500275
check_001001..5000,Multivariate Amzn Twttr,"VECM, lag=3",3,-83.00854750193855,180.03719598163966,148.84058314573156,-3.4497194049006974,5.888934367136008
check_001001..5000,Univariate Amazon,"LINEAR, lag=3",3,110.73300271767539,176.6895453158503,154.5581188818751,4.008299119984926,5.82986739130086
check_001001..5000,Univariate Amazon,"NNET, lag=3",3,-48.7823995537027,150.5886338109404,131.002975655073,-2.194900006501547,5.211685798919341
check_001001..5000,Multivariate Amzn Twttr,"VECM, lag=4",4,-42.53384526353983,176.96725895763382,148.5827780730836,-1.8932964577123785,5.914157349018069
check_001001..5000,Univariate Amazon,"LINEAR, lag=4",4,130.58287371389162,190.26576800627342,159.2083492151574,4.768839772316294,5.9658603866565
check_001001..5000,Univariate Amazon,"NNET, lag=4",4,-53.36501954186667,154.0481595257111,136.14138752731583,-2.381217274465252,5.420124747053092
check_001001..5000,Multivariate Amzn Twttr,"VECM, lag=5",5,-24.12074816265465,243.3205978201401,200.79374870382514,-1.2632098905094535,7.973174175728097
check_001001..5000,Univariate Amazon,"LINEAR, lag=5",5,142.55055865110666,200.0079047737443,166.70263847619475,5.225887939756152,6.235588264593937
check_001001..5000,Univariate Amazon,"NNET, lag=5",5,-84.71837647312037,162.29077651643186,130.21992686661764,-3.580603968789179,5.249201795349499
check_005001..10000,Multivariate Amzn Twttr,"VECM, lag=1",1,-23.654133207907307,388.8599333251795,318.02894031706114,-0.5787706589386317,4.461570759465117
check_005001..10000,Univariate Amazon,"LINEAR, lag=1",1,-57.84211203924747,420.88770526348645,369.8839401832131,-1.1274548897581906,5.1865581008780826
check_005001..10000,Univariate Amazon,"NNET, lag=1",1,-67.65142262809104,484.49721774442855,391.8936924228592,-1.3072677026377404,5.506754798104064
check_005001..10000,Multivariate Amzn Twttr,"VECM, lag=2",2,-23.23933138012478,450.2795367081301,403.62189085201805,-0.6217307362358118,5.66132640559481
check_005001..10000,Univariate Amazon,"LINEAR, lag=2",2,-65.18435962814317,393.6638420903714,339.7999129767212,-1.2112848372896743,4.77360593354854
check_005001..10000,Univariate Amazon,"NNET, lag=2",2,-101.1966443824989,369.20484263888784,338.6764856080032,-1.686364060619136,4.7539158452126475
check_005001..10000,Multivariate Amzn Twttr,"VECM, lag=3",3,-37.21804823570085,462.11339577307155,405.940013627879,-0.817110175197016,5.711681174653226
check_005001..10000,Univariate Amazon,"LINEAR, lag=3",3,-94.18436315681379,395.3364882146318,350.1393317076722,-1.618129545697128,4.932107788246364
check_005001..10000,Univariate Amazon,"NNET, lag=3",3,-188.17663395960597,452.23133307607014,415.7772385773866,-2.9687052933459874,5.898888948299799
check_005001..10000,Multivariate Amzn Twttr,"VECM, lag=4",4,4.1038255721821315,483.27425790657196,394.9786457432938,-0.27705837667051103,5.520177885595425
check_005001..10000,Univariate Amazon,"LINEAR, lag=4",4,-116.23206940038199,419.1919370910235,367.5392077564443,-1.9467698162809581,5.185715882803448
check_005001..10000,Univariate Amazon,"NNET, lag=4",4,-182.01503852933763,584.2547992886922,535.4845035980753,-2.9431955362977775,7.640638298444433
check_005001..10000,Multivariate Amzn Twttr,"VECM, lag=5",5,-2.4797559454896145,525.5617146087102,434.5123695609559,-0.4064173614851758,6.077301662211706
check_005001..10000,Univariate Amazon,"LINEAR, lag=5",5,-124.35058526059197,418.42468436768104,370.21061938680964,-2.0592182596003688,5.227623311791648
check_005001..10000,Univariate Amazon,"NNET, lag=5",5,-466.82930189515594,651.9252550145169,567.6178573227481,-6.846821729688852,8.168465519717598
check_010001..20000,Multivariate Amzn Twttr,"VECM, lag=1",1,-355.32003272347197,835.2910361373592,685.8378631079484,-2.6799779243395876,4.900057076623295
check_010001..20000,Univariate Amazon,"LINEAR, lag=1",1,-278.7383837923205,705.3415468394791,603.6794196542803,-2.1595270988475717,4.2859669335563915
check_010001..20000,Univariate Amazon,"NNET, lag=1",1,-1023.3946276349648,2826.554816272725,1514.0747769288264,-7.660761923196789,10.90421959582046
check_010001..20000,Multivariate Amzn Twttr,"VECM, lag=2",2,-217.08552764108708,860.8822659331807,742.1684626652586,-1.762592560965228,5.245495967433163
check_010001..20000,Univariate Amazon,"LINEAR, lag=2",2,-273.7677276293282,736.9694943229042,629.1941590882132,-2.136348517976291,4.460195098827881
check_010001..20000,Univariate Amazon,"NNET, lag=2",2,-7.445405244392759,1939.4976112913328,1383.5995333704175,-0.5568448606159295,9.530925164402696
check_010001..20000,Multivariate Amzn Twttr,"VECM, lag=3",3,22.539429050321587,904.5506889867936,750.2839233707712,-0.11217348211589218,5.193730473000803
check_010001..20000,Univariate Amazon,"LINEAR, lag=3",3,-272.37786960906556,751.1208367594336,638.5312148635296,-2.1324373481169214,4.529174026193438
check_010001..20000,Univariate Amazon,"NNET, lag=3",3,-698.5479081798535,999.6147438000763,804.6205273353107,-5.11023258883325,5.7980778592791165
check_010001..20000,Multivariate Amzn Twttr,"VECM, lag=4",4,32.32687456044982,878.369336923937,695.2732407529732,-0.023803300793944437,4.783696874837139
check_010001..20000,Univariate Amazon,"LINEAR, lag=4",4,-266.0066469336939,727.0212795948516,619.9365646088831,-2.080559465726248,4.399904657304077
check_010001..20000,Univariate Amazon,"NNET, lag=4",4,-558.4809424988412,984.1557381975954,843.5503435926848,-4.1353090959177194,6.002899687961586
check_010001..20000,Multivariate Amzn Twttr,"VECM, lag=5",5,109.90397317119164,960.3130735588336,815.339331261165,0.5118297462780848,5.623957308282687
check_010001..20000,Univariate Amazon,"LINEAR, lag=5",5,-266.58632985001714,724.3741926226334,616.1328294141013,-2.083628708681691,4.373561353482064
check_010001..20000,Univariate Amazon,"NNET, lag=5",5,-3.598332429919992,928.0637789995797,783.468494603319,-0.2960933517106764,5.459447491981074
check_020001..30000,Multivariate Amzn Twttr,"VECM, lag=1",1,-317.3000634364189,923.0269934555212,705.964990051435,-1.356928938648227,2.910205196568377
check_020001..30000,Univariate Amazon,"LINEAR, lag=1",1,-705.8154535695239,838.4070443946056,737.4200335008836,-2.9197718654004823,3.0448196612830483
check_020001..30000,Univariate Amazon,"NNET, lag=1",1,-594.1950577727257,729.323346028373,647.8499937487904,-2.4564252205138124,2.6687182330012096
check_020001..30000,Multivariate Amzn Twttr,"VECM, lag=2",2,-407.8671713521917,909.2880583216038,635.1921276993116,-1.7234494589354448,2.629635447093449
check_020001..30000,Univariate Amazon,"LINEAR, lag=2",2,-768.8707327221946,899.5423316103933,796.2986063958087,-3.1788502089113306,3.28737230147133
check_020001..30000,Univariate Amazon,"NNET, lag=2",2,-196.5439659227959,568.4821009449255,497.96537960718797,-0.8383302280426097,2.0377327207584943
